id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
152683,Yemen,YEM,15.0245,45.443374500000004,"[15.0245, 45.443374500000004]",Recommended figure,Conflict,total,12,2024-05-31,2024-05-26,2024-05-31,2024,24218,Yemen: Non-International armed conflict (NIAC) - Al Bayda - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Aqabat Numan, Al Bayda' Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.63333, 45.583328; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:42.757578Z,"Yemen: 12 displacements, 26 May - 31 May. According to IOM DTM Yemen, a total of 2 households were displaced from Aqabat Numan to Madinat Marib due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152696,Yemen,YEM,13.43666,43.9946955,"[13.43666, 43.9946955]",Recommended figure,Conflict,total,6,2024-05-31,2024-05-26,2024-05-31,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Ash Shamayatayn, Ta'izz Governorate, Yemen; At Taizziyah, Ta'izz Governorate, Yemen","13.17853, 43.97998; 13.69479, 44.009411",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-27T13:58:43.570718Z,"Yemen: 6 displacements, 26 May - 31 May. According to IOM DTM Yemen, one household was displaced from At Taizziyah to Ash Shamayatayn due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152697,Yemen,YEM,13.79617,43.584526,"[13.79617, 43.584526]",Recommended figure,Conflict,total,6,2024-05-31,2024-05-26,2024-05-31,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Hays, Al Hudaydah Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.9317, 43.483101; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-27T13:58:43.619061Z,"Yemen: 6 displacements, 26 May - 31 May. According to IOM DTM Yemen, one household was displaced from Maqbanah to Hays due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152698,Yemen,YEM,13.350010000000001,43.7810005,"[13.350010000000001, 43.7810005]",Recommended figure,Conflict,total,18,2024-05-31,2024-05-26,2024-05-31,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Al Makhaf, Ta'izz Governorate, Yemen; Mowaza, Ta'izz Governorate, Yemen","13.43171, 44.052071; 13.26831, 43.50993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-27T13:58:43.707621Z,"Yemen: 18 displacements, 26 May - 31 May. According to IOM DTM Yemen, a total of 3 households were displaced from Mowaza to Al Makhaf due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152684,Yemen,YEM,14.750085,45.749978999999996,"[14.750085, 45.749978999999996]",Recommended figure,Conflict,total,24,2024-05-31,2024-05-26,2024-05-31,2024,24218,Yemen: Non-International armed conflict (NIAC) - Al Bayda - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Aqabat Numan, Al Bayda' Governorate, Yemen; Bayhan, Shabwah Governorate, Yemen","14.63333, 45.583328; 14.86684, 45.91663",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:42.862348Z,"Yemen: 24 displacements, 26 May - 31 May. According to IOM DTM Yemen, a total of 4 households were displaced from Aqabat Numan to Bayhan due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152686,Yemen,YEM,14.003135,43.444931,"[14.003135, 43.444931]",Recommended figure,Conflict,total,6,2024-05-31,2024-05-26,2024-05-31,2024,24209,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Al Mina, Al Hudaydah Governorate, Yemen; Ash Shamayatayn, Ta'izz Governorate, Yemen","14.82774, 42.909882; 13.17853, 43.97998",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:43.041101Z,"Yemen: 6 displacements, 26 May - 31 May. According to IOM DTM Yemen, one household was displaced from Al Mina to Ash Shamayatayn due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152688,Yemen,YEM,14.972629999999999,44.300585,"[14.972629999999999, 44.300585]",Recommended figure,Conflict,total,6,2024-05-31,2024-05-26,2024-05-31,2024,24209,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Beit Al Faqih, Al Hudaydah Governorate, Yemen; Marib, Marib Governorate, Yemen","14.48738, 43.278149; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:43.150423Z,"Yemen: 6 displacements, 26 May - 31 May. According to IOM DTM Yemen, one household was displaced from Beit Al Faqih to Marib due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152685,Yemen,YEM,15.121705,44.1066515,"[15.121705, 44.1066515]",Recommended figure,Conflict,total,6,2024-05-31,2024-05-26,2024-05-31,2024,24209,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Al Mina, Al Hudaydah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.82774, 42.909882; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:42.961973Z,"Yemen: 6 displacements, 26 May - 31 May. According to IOM DTM Yemen, one household was displaced from Al Mina to Madinat Marib due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152687,Yemen,YEM,15.104875,44.36981,"[15.104875, 44.36981]",Recommended figure,Conflict,total,6,2024-05-31,2024-05-26,2024-05-31,2024,24209,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"As Sukhnah, Al Hudaydah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.79408, 43.436199; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:43.100861Z,"Yemen: 6 displacements, 26 May - 31 May. According to IOM DTM Yemen, one household was displaced from As Sukhnah to Madinat Marib due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
152691,Yemen,YEM,15.693895000000001,44.35725,"[15.693895000000001, 44.35725]",Recommended figure,Conflict,total,12,2024-05-31,2024-05-26,2024-05-31,2024,24908,Yemen: Non-International armed conflict (NIAC) - Hajjah - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,"Aflah al Yaman, Hajjah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.97212, 43.411079; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-27T13:58:43.296617Z,"Yemen: 12 displacements, 26 May - 31 May. According to IOM DTM Yemen, a total of 2 households were displaced from Aflah al Yaman to Madinat Marib due to conflict reasons between 26 May and 31 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-09-15-june-2024,Conflict
150983,Yemen,YEM,15.27246,45.2951165,"[15.27246, 45.2951165]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24212,Yemen: Non-International armed conflict (NIAC) - Marib - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Jubah, Marib Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.12925, 45.286812; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.040334Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from Al Jubah to Madinat Marib due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150997,Yemen,YEM,13.618939999999998,43.884941,"[13.618939999999998, 43.884941]",Recommended figure,Conflict,total,12,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Maafiri, Ta'izz Governorate, Yemen; Sabir al Mawadim, Ta'izz Governorate, Yemen","13.75991, 43.689251; 13.47797, 44.080631",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-14T08:31:14.099824Z,"Yemen: 12 displacements, 19 May - 25 May. According to IOM DTM Yemen, a total of 2 households were displaced from Sabir al Mawadim to Al Maafiri due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150996,Yemen,YEM,13.567265,43.787006500000004,"[13.567265, 43.787006500000004]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Jabal Habashi, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.47389, 43.888062; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-14T08:31:14.035136Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from Maqbanah to Jabal Habashi due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150995,Yemen,YEM,13.419585000000001,43.8329655,"[13.419585000000001, 43.8329655]",Recommended figure,Conflict,total,54,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Ash Shamayatayn, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.17853, 43.97998; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-14T08:31:13.973725Z,"Yemen: 54 displacements, 19 May - 25 May. According to IOM DTM Yemen, a total of 9 households were displaced from Maqbanah to Ash Shamayatayn due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150994,Yemen,YEM,13.61292,43.8511505,"[13.61292, 43.8511505]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Qahirah, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.5652, 44.01635; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-14T08:31:13.894661Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from Maqbanah to Al Qahirah due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150993,Yemen,YEM,13.79617,43.584526,"[13.79617, 43.584526]",Recommended figure,Conflict,total,24,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Hays, Al Hudaydah Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.9317, 43.483101; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-14T08:31:13.819529Z,"Yemen: 24 displacements, 19 May - 25 May. According to IOM DTM Yemen, a total of 4 households were displaced from Maqbanah to Hays due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150992,Yemen,YEM,13.441545000000001,44.1442605,"[13.441545000000001, 44.1442605]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Qahirah, Ta'izz Governorate, Yemen; Hefan, Ta'izz Governorate, Yemen","13.5652, 44.01635; 13.31789, 44.272171",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-06-14T08:31:13.748268Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from Hefan to Al Qahirah due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150991,Yemen,YEM,13.584340000000001,43.948736499999995,"[13.584340000000001, 43.948736499999995]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"At Taizziyah, Ta'izz Governorate, Yemen; Jabal Habashi, Ta'izz Governorate, Yemen","13.69479, 44.009411; 13.47389, 43.888062",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.667908Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from At Taizziyah to Jabal Habashi due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150990,Yemen,YEM,13.51343,44.01853,"[13.51343, 44.01853]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Misrakh, Ta'izz Governorate, Yemen; Al Qahirah, Ta'izz Governorate, Yemen","13.46166, 44.02071; 13.5652, 44.01635",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.574441Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from Al Misrakh to Al Qahirah due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150989,Yemen,YEM,13.435795,44.0584355,"[13.435795, 44.0584355]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Mawasit, Ta'izz Governorate, Yemen; Al Qahirah, Ta'izz Governorate, Yemen","13.30639, 44.100521; 13.5652, 44.01635",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.504662Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from Al Mawasit to Al Qahirah due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150988,Yemen,YEM,13.616900000000001,43.7886565,"[13.616900000000001, 43.7886565]",Recommended figure,Conflict,total,36,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Maafiri, Ta'izz Governorate, Yemen; Jabal Habashi, Ta'izz Governorate, Yemen","13.75991, 43.689251; 13.47389, 43.888062",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.438115Z,"Yemen: 36 displacements, 19 May - 25 May. According to IOM DTM Yemen, a total of 6 households were displaced from Al Maafiri to Jabal Habashi due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150987,Yemen,YEM,13.46922,43.8346155,"[13.46922, 43.8346155]",Recommended figure,Conflict,total,66,2024-05-25,2024-05-19,2024-05-25,2024,24214,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"Al Maafiri, Ta'izz Governorate, Yemen; Ash Shamayatayn, Ta'izz Governorate, Yemen","13.75991, 43.689251; 13.17853, 43.97998",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.360584Z,"Yemen: 66 displacements, 19 May - 25 May. According to IOM DTM Yemen, a total of 11 households were displaced from Al Maafiri to Ash Shamayatayn due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
150986,Yemen,YEM,15.379395,44.78063,"[15.379395, 44.78063]",Recommended figure,Conflict,total,6,2024-05-25,2024-05-19,2024-05-25,2024,24625,Yemen: Non-International armed conflict (NIAC) - Sanaa City - 01/05/2024,,,2024-05-01,2024-05-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,"As Safia district, Amanat Al Asimah, Yemen; Madinat Marib, Marib Governorate, Yemen","15.34312, 44.257839; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-06-14T08:31:13.269203Z,"Yemen: 6 displacements, 19 May - 25 May. According to IOM DTM Yemen, one household was displaced from As Safia district to Madinat Marib due to conflict reasons between 19 May and 25 May.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-02-08-june-2024,Conflict
